Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,413824,408990,4834,938587,6685,509677,1166,0.988319,0.984414,0.543026,0.986362,,,1.29568812482,1.65470490252
INDEL,PASS,413824,408990,4834,938587,6685,509677,1166,0.988319,0.984414,0.543026,0.986362,,,1.29568812482,1.65470490252
SNP,ALL,3265989,3220745,45244,3914142,65350,627365,5766,0.986147,0.980117,0.160282,0.983123,2.10580535116,1.98307246527,1.30396330599,1.51640854129
SNP,PASS,3265989,3220745,45244,3914142,65350,627365,5766,0.986147,0.980117,0.160282,0.983123,2.10580535116,1.98307246527,1.30396330599,1.51640854129
