Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525467,519929,5538,934197,4887,387564,2396,0.989461,0.99106,0.414863,0.99026,,,1.52827573414,1.88636767205
INDEL,PASS,525467,519929,5538,934197,4887,387564,2396,0.989461,0.99106,0.414863,0.99026,,,1.52827573414,1.88636767205
SNP,ALL,3365126,3345806,19320,3871437,29656,495061,4422,0.994259,0.991217,0.127875,0.992735,2.10012756571,1.98189880796,1.58119585325,1.63855857084
SNP,PASS,3365126,3345806,19320,3871437,29656,495061,4422,0.994259,0.991217,0.127875,0.992735,2.10012756571,1.98189880796,1.58119585325,1.63855857084
