Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,AllTandemRepeats_gt100bp_slop5,ALL,*,QUAL,*,0.955566,0.985297,0.74791,0.970204,170,0,53647560.000000,20605620.000000,0.000000,16699,.,.,9823.000000,5437.000000,,1.80669486849,15957,.,.,9334.000000,5320.000000,,1.7545112782,742,.,.,489.000000,117.000000,,4.17948717949,67718,.,.,44402.000000,21805.000000,,2.03632194451,16820,.,.,11145.000000,5321.000000,,2.09453110318,251,.,.,177.000000,67.000000,,2.64179104478,50647,.,.,33080.000000,16417.000000,,2.01498446732
INDEL,*,AllTandemRepeats_gt100bp_slop5,PASS,*,QUAL,*,0.955566,0.985297,0.74791,0.970204,170,0,53647560.000000,20605620.000000,0.000000,16699,.,.,9823.000000,5437.000000,,1.80669486849,15957,.,.,9334.000000,5320.000000,,1.7545112782,742,.,.,489.000000,117.000000,,4.17948717949,67718,.,.,44402.000000,21805.000000,,2.03632194451,16820,.,.,11145.000000,5321.000000,,2.09453110318,251,.,.,177.000000,67.000000,,2.64179104478,50647,.,.,33080.000000,16417.000000,,2.01498446732
INDEL,*,AllTandemRepeats_lt51bp_slop5,ALL,*,QUAL,*,0.985861,0.993944,0.410125,0.989886,525,0,38752605.000000,30519825.000000,0.000000,94137,.,.,49988.000000,27447.000000,,1.82125551062,92806,.,.,49266.000000,27287.000000,,1.80547513468,1331,.,.,722.000000,160.000000,,4.5125,175788,.,.,121334.000000,44176.000000,,2.74660449113,103065,.,.,70348.000000,27292.000000,,2.57760515902,628,.,.,393.000000,213.000000,,1.84507042254,72095,.,.,50593.000000,16671.000000,,3.03479095435
INDEL,*,AllTandemRepeats_lt51bp_slop5,PASS,*,QUAL,*,0.985861,0.993944,0.410125,0.989886,525,0,38752605.000000,30519825.000000,0.000000,94137,.,.,49988.000000,27447.000000,,1.82125551062,92806,.,.,49266.000000,27287.000000,,1.80547513468,1331,.,.,722.000000,160.000000,,4.5125,175788,.,.,121334.000000,44176.000000,,2.74660449113,103065,.,.,70348.000000,27292.000000,,2.57760515902,628,.,.,393.000000,213.000000,,1.84507042254,72095,.,.,50593.000000,16671.000000,,3.03479095435
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,ALL,*,QUAL,*,0.989556,0.996157,0.501633,0.992846,1111,0,182687039.000000,121049617.000000,0.000000,335801,.,.,184090.000000,117398.000000,,1.56808463517,332294,.,.,181885.000000,116926.000000,,1.55555650582,3507,.,.,2205.000000,472.000000,,4.67161016949,713214,.,.,467717.000000,218654.000000,,2.13907360487,354076,.,.,226691.000000,116892.000000,,1.93932005612,1366,.,.,799.000000,533.000000,,1.4990619137,357772,.,.,240227.000000,101229.000000,,2.37310454514
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,PASS,*,QUAL,*,0.989556,0.996157,0.501633,0.992846,1111,0,182687039.000000,121049617.000000,0.000000,335801,.,.,184090.000000,117398.000000,,1.56808463517,332294,.,.,181885.000000,116926.000000,,1.55555650582,3507,.,.,2205.000000,472.000000,,4.67161016949,713214,.,.,467717.000000,218654.000000,,2.13907360487,354076,.,.,226691.000000,116892.000000,,1.93932005612,1366,.,.,799.000000,533.000000,,1.4990619137,357772,.,.,240227.000000,101229.000000,,2.37310454514
INDEL,*,BadPromoters,ALL,*,QUAL,*,0.977011,1.0,0.562814,0.988372,0,0,196648.000000,145209.000000,0.000000,87,.,.,47.000000,36.000000,,1.30555555556,85,.,.,45.000000,36.000000,,1.25,2,.,.,2.000000,0.000000,,,199,.,.,101.000000,90.000000,,1.12222222222,87,.,.,49.000000,36.000000,,1.36111111111,0,.,.,0.000000,0.000000,,,112,.,.,52.000000,54.000000,,0.962962962963
INDEL,*,BadPromoters,PASS,*,QUAL,*,0.977011,1.0,0.562814,0.988372,0,0,196648.000000,145209.000000,0.000000,87,.,.,47.000000,36.000000,,1.30555555556,85,.,.,45.000000,36.000000,,1.25,2,.,.,2.000000,0.000000,,,199,.,.,101.000000,90.000000,,1.12222222222,87,.,.,49.000000,36.000000,,1.36111111111,0,.,.,0.000000,0.000000,,,112,.,.,52.000000,54.000000,,0.962962962963
INDEL,*,CMRGv1.00_duplicationinKMT2C,ALL,*,QUAL,*,0.0,,1.0,,0,0,16999.000000,2957.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,2.000000,2.000000,,1.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,2.000000,2.000000,,1.0
INDEL,*,CMRGv1.00_duplicationinKMT2C,PASS,*,QUAL,*,0.0,,1.0,,0,0,16999.000000,2957.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,2.000000,2.000000,,1.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,2.000000,2.000000,,1.0
INDEL,*,CMRGv1.00_falselyduplicatedgenes,ALL,*,QUAL,*,0.0,,1.0,,0,0,130650.000000,68064.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,20,.,.,6.000000,14.000000,,0.428571428571,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,20,.,.,6.000000,14.000000,,0.428571428571
INDEL,*,CMRGv1.00_falselyduplicatedgenes,PASS,*,QUAL,*,0.0,,1.0,,0,0,130650.000000,68064.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,20,.,.,6.000000,14.000000,,0.428571428571,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,20,.,.,6.000000,14.000000,,0.428571428571
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,QUAL,*,0.952292,0.993185,0.814929,0.972309,5,0,23353875.000000,8619657.000000,0.000000,1614,.,.,857.000000,650.000000,,1.31846153846,1537,.,.,789.000000,642.000000,,1.22897196262,77,.,.,68.000000,8.000000,,8.5,8721,.,.,5444.000000,3063.000000,,1.7773424747,1603,.,.,920.000000,642.000000,,1.43302180685,11,.,.,8.000000,3.000000,,2.66666666667,7107,.,.,4516.000000,2418.000000,,1.8676592225
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,QUAL,*,0.952292,0.993185,0.814929,0.972309,5,0,23353875.000000,8619657.000000,0.000000,1614,.,.,857.000000,650.000000,,1.31846153846,1537,.,.,789.000000,642.000000,,1.22897196262,77,.,.,68.000000,8.000000,,8.5,8721,.,.,5444.000000,3063.000000,,1.7773424747,1603,.,.,920.000000,642.000000,,1.43302180685,11,.,.,8.000000,3.000000,,2.66666666667,7107,.,.,4516.000000,2418.000000,,1.8676592225
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.617391,0.96,0.976701,0.751488,1,0,9219090.000000,772592.000000,0.000000,115,.,.,63.000000,47.000000,,1.34042553191,71,.,.,24.000000,42.000000,,0.571428571429,44,.,.,39.000000,5.000000,,7.8,3219,.,.,2108.000000,1036.000000,,2.03474903475,72,.,.,26.000000,42.000000,,0.619047619048,3,.,.,3.000000,0.000000,,,3144,.,.,2079.000000,994.000000,,2.09154929577
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.617391,0.96,0.976701,0.751488,1,0,9219090.000000,772592.000000,0.000000,115,.,.,63.000000,47.000000,,1.34042553191,71,.,.,24.000000,42.000000,,0.571428571429,44,.,.,39.000000,5.000000,,7.8,3219,.,.,2108.000000,1036.000000,,2.03474903475,72,.,.,26.000000,42.000000,,0.619047619048,3,.,.,3.000000,0.000000,,,3144,.,.,2079.000000,994.000000,,2.09154929577
INDEL,*,HG001_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.886739,0.985482,0.85483,0.933507,53,0,69659706.000000,26243720.000000,0.000000,6048,.,.,3341.000000,2360.000000,,1.4156779661,5363,.,.,2872.000000,2177.000000,,1.31924666973,685,.,.,469.000000,183.000000,,2.56284153005,38906,.,.,22108.000000,15982.000000,,1.3833062195,5566,.,.,3284.000000,2176.000000,,1.50919117647,82,.,.,46.000000,36.000000,,1.27777777778,33258,.,.,18778.000000,13770.000000,,1.36368917938
INDEL,*,HG001_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.886739,0.985482,0.85483,0.933507,53,0,69659706.000000,26243720.000000,0.000000,6048,.,.,3341.000000,2360.000000,,1.4156779661,5363,.,.,2872.000000,2177.000000,,1.31924666973,685,.,.,469.000000,183.000000,,2.56284153005,38906,.,.,22108.000000,15982.000000,,1.3833062195,5566,.,.,3284.000000,2176.000000,,1.50919117647,82,.,.,46.000000,36.000000,,1.27777777778,33258,.,.,18778.000000,13770.000000,,1.36368917938
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,ALL,*,QUAL,*,0.860985,0.982188,0.877154,0.917601,48,0,49574922.000000,17162167.000000,0.000000,4388,.,.,2484.000000,1667.000000,,1.4901019796,3778,.,.,2080.000000,1493.000000,,1.39316811788,610,.,.,404.000000,174.000000,,2.32183908046,32447,.,.,17946.000000,13861.000000,,1.29471178126,3915,.,.,2359.000000,1492.000000,,1.58109919571,71,.,.,38.000000,33.000000,,1.15151515152,28461,.,.,15549.000000,12336.000000,,1.26045719844
