Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,BadPromoters,PASS,*,QUAL,*,0.976744,1.0,0.567839,0.988235,0,0,197273.000000,149833.000000,0.000000,86,.,.,50.000000,32.000000,,1.5625,84,.,.,48.000000,32.000000,,1.5,2,.,.,2.000000,0.000000,,,199,.,.,106.000000,86.000000,,1.23255813953,86,.,.,52.000000,32.000000,,1.625,0,.,.,0.000000,0.000000,,,113,.,.,54.000000,54.000000,,1.0
INDEL,*,CMRGv1.00_duplicationinKMT2C,ALL,*,QUAL,*,0.0,,1.0,,0,0,17000.000000,872.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,3.000000,1.000000,,3.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,3.000000,1.000000,,3.0
INDEL,*,CMRGv1.00_duplicationinKMT2C,PASS,*,QUAL,*,0.0,,1.0,,0,0,17000.000000,872.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,3.000000,1.000000,,3.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,3.000000,1.000000,,3.0
INDEL,*,CMRGv1.00_falselyduplicatedgenes,ALL,*,QUAL,*,0.666667,1.0,0.714286,0.8,0,0,93071.000000,65663.000000,0.000000,3,.,.,1.000000,2.000000,,0.5,2,.,.,1.000000,1.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,7,.,.,5.000000,2.000000,,2.5,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,,5,.,.,4.000000,1.000000,,4.0
INDEL,*,CMRGv1.00_falselyduplicatedgenes,PASS,*,QUAL,*,0.666667,1.0,0.714286,0.8,0,0,93071.000000,65663.000000,0.000000,3,.,.,1.000000,2.000000,,0.5,2,.,.,1.000000,1.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,7,.,.,5.000000,2.000000,,2.5,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,,5,.,.,4.000000,1.000000,,4.0
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,QUAL,*,0.975565,0.994055,0.813587,0.984723,5,0,25553295.000000,9629151.000000,0.000000,1637,.,.,921.000000,613.000000,,1.50244698206,1597,.,.,891.000000,605.000000,,1.47272727273,40,.,.,30.000000,8.000000,,3.75,9023,.,.,5762.000000,3044.000000,,1.89290407359,1672,.,.,1040.000000,605.000000,,1.71900826446,10,.,.,8.000000,2.000000,,4.0,7341,.,.,4714.000000,2437.000000,,1.93434550677
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,QUAL,*,0.975565,0.994055,0.813587,0.984723,5,0,25553295.000000,9629151.000000,0.000000,1637,.,.,921.000000,613.000000,,1.50244698206,1597,.,.,891.000000,605.000000,,1.47272727273,40,.,.,30.000000,8.000000,,3.75,9023,.,.,5762.000000,3044.000000,,1.89290407359,1672,.,.,1040.000000,605.000000,,1.71900826446,10,.,.,8.000000,2.000000,,4.0,7341,.,.,4714.000000,2437.000000,,1.93434550677
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.858108,0.969697,0.963576,0.910496,1,0,8956539.000000,1207973.000000,0.000000,148,.,.,81.000000,61.000000,,1.32786885246,127,.,.,66.000000,55.000000,,1.2,21,.,.,15.000000,6.000000,,2.5,3624,.,.,2420.000000,1104.000000,,2.19202898551,128,.,.,68.000000,55.000000,,1.23636363636,4,.,.,3.000000,1.000000,,3.0,3492,.,.,2349.000000,1048.000000,,2.24141221374
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.858108,0.969697,0.963576,0.910496,1,0,8956539.000000,1207973.000000,0.000000,148,.,.,81.000000,61.000000,,1.32786885246,127,.,.,66.000000,55.000000,,1.2,21,.,.,15.000000,6.000000,,2.5,3624,.,.,2420.000000,1104.000000,,2.19202898551,128,.,.,68.000000,55.000000,,1.23636363636,4,.,.,3.000000,1.000000,,3.0,3492,.,.,2349.000000,1048.000000,,2.24141221374
INDEL,*,HG001_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.951503,0.989373,0.844536,0.970068,38,0,122746566.000000,33920752.000000,0.000000,6887,.,.,3719.000000,2791.000000,,1.33249731279,6553,.,.,3489.000000,2712.000000,,1.28650442478,334,.,.,230.000000,79.000000,,2.91139240506,44184,.,.,24760.000000,18506.000000,,1.33794445045,6796,.,.,3982.000000,2711.000000,,1.46883068978,73,.,.,51.000000,22.000000,,2.31818181818,37315,.,.,20727.000000,15773.000000,,1.31408102454
INDEL,*,HG001_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.951503,0.989373,0.844536,0.970068,38,0,122746566.000000,33920752.000000,0.000000,6887,.,.,3719.000000,2791.000000,,1.33249731279,6553,.,.,3489.000000,2712.000000,,1.28650442478,334,.,.,230.000000,79.000000,,2.91139240506,44184,.,.,24760.000000,18506.000000,,1.33794445045,6796,.,.,3982.000000,2711.000000,,1.46883068978,73,.,.,51.000000,22.000000,,2.31818181818,37315,.,.,20727.000000,15773.000000,,1.31408102454
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,ALL,*,QUAL,*,0.943396,0.9881,0.867233,0.965231,32,0,103949908.000000,23166240.000000,0.000000,5194,.,.,2794.000000,2133.000000,,1.30989217065,4900,.,.,2595.000000,2061.000000,,1.25909752547,294,.,.,199.000000,72.000000,,2.76388888889,38609,.,.,21087.000000,16752.000000,,1.25877507163,5065,.,.,2933.000000,2060.000000,,1.42378640777,61,.,.,41.000000,20.000000,,2.05,33483,.,.,18113.000000,14672.000000,,1.23452835333
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,PASS,*,QUAL,*,0.943396,0.9881,0.867233,0.965231,32,0,103949908.000000,23166240.000000,0.000000,5194,.,.,2794.000000,2133.000000,,1.30989217065,4900,.,.,2595.000000,2061.000000,,1.25909752547,294,.,.,199.000000,72.000000,,2.76388888889,38609,.,.,21087.000000,16752.000000,,1.25877507163,5065,.,.,2933.000000,2060.000000,,1.42378640777,61,.,.,41.000000,20.000000,,2.05,33483,.,.,18113.000000,14672.000000,,1.23452835333
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,ALL,*,QUAL,*,0.987556,0.992697,0.33303,0.99012,248,0,4999831.000000,3646401.000000,0.000000,30938,.,.,10265.000000,10462.000000,,0.981169948385,30553,.,.,10129.000000,10422.000000,,0.971886394166,385,.,.,136.000000,40.000000,,3.4,56046,.,.,36625.000000,14542.000000,,2.51856690964,37108,.,.,23502.000000,10419.000000,,2.25568672617,273,.,.,167.000000,97.000000,,1.72164948454,18665,.,.,12956.000000,4026.000000,,3.21808246398
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,PASS,*,QUAL,*,0.987556,0.992697,0.33303,0.99012,248,0,4999831.000000,3646401.000000,0.000000,30938,.,.,10265.000000,10462.000000,,0.981169948385,30553,.,.,10129.000000,10422.000000,,0.971886394166,385,.,.,136.000000,40.000000,,3.4,56046,.,.,36625.000000,14542.000000,,2.51856690964,37108,.,.,23502.000000,10419.000000,,2.25568672617,273,.,.,167.000000,97.000000,,1.72164948454,18665,.,.,12956.000000,4026.000000,,3.21808246398
INDEL,*,HG001_v4.2.1_comphetsnp10bp_slop50,ALL,*,QUAL,*,0.972191,0.997785,0.477128,0.984822,1,0,2598497.000000,2459719.000000,0.000000,899,.,.,511.000000,324.000000,,1.57716049383,874,.,.,493.000000,318.000000,,1.55031446541,25,.,.,18.000000,6.000000,,3.0,1727,.,.,1139.000000,529.000000,,2.15311909263,901,.,.,561.000000,317.000000,,1.76971608833,2,.,.,1.000000,1.000000,,1.0,824,.,.,577.000000,211.000000,,2.7345971564
INDEL,*,HG001_v4.2.1_comphetsnp10bp_slop50,PASS,*,QUAL,*,0.972191,0.997785,0.477128,0.984822,1,0,2598497.000000,2459719.000000,0.000000,899,.,.,511.000000,324.000000,,1.57716049383,874,.,.,493.000000,318.000000,,1.55031446541,25,.,.,18.000000,6.000000,,3.0,1727,.,.,1139.000000,529.000000,,2.15311909263,901,.,.,561.000000,317.000000,,1.76971608833,2,.,.,1.000000,1.000000,,1.0,824,.,.,577.000000,211.000000,,2.7345971564
INDEL,*,HG001_v4.2.1_complexandSVs,ALL,*,QUAL,*,0.981728,0.993725,0.521826,0.98769,314,0,142879407.000000,51428130.000000,0.000000,56369,.,.,23538.000000,21592.000000,,1.09012597258,55339,.,.,23014.000000,21338.000000,,1.07854531821,1030,.,.,524.000000,254.000000,,2.06299212598,131312,.,.,79102.000000,45881.000000,,1.72406878664,62396,.,.,37600.000000,21307.000000,,1.76467827475,394,.,.,255.000000,130.000000,,1.96153846154,68522,.,.,41247.000000,24444.000000,,1.68740795287
INDEL,*,HG001_v4.2.1_complexandSVs,PASS,*,QUAL,*,0.981728,0.993725,0.521826,0.98769,314,0,142879407.000000,51428130.000000,0.000000,56369,.,.,23538.000000,21592.000000,,1.09012597258,55339,.,.,23014.000000,21338.000000,,1.07854531821,1030,.,.,524.000000,254.000000,,2.06299212598,131312,.,.,79102.000000,45881.000000,,1.72406878664,62396,.,.,37600.000000,21307.000000,,1.76467827475,394,.,.,255.000000,130.000000,,1.96153846154,68522,.,.,41247.000000,24444.000000,,1.68740795287
INDEL,*,HG001_v4.2.1_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.989014,0.996198,0.484955,0.992593,1168,0,680758836.000000,448892152.000000,0.000000,379658,.,.,208567.000000,136368.000000,,1.52944239118,375487,.,.,205914.000000,135630.000000,,1.51820393718,4171,.,.,2653.000000,738.000000,,3.59485094851,774765,.,.,501432.000000,246120.000000,,2.0373476353,397522,.,.,251250.000000,135598.000000,,1.85290343515,1517,.,.,917.000000,569.000000,,1.61159929701,375726,.,.,249265.000000,109953.000000,,2.26701408784
INDEL,*,HG001_v4.2.1_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.989014,0.996198,0.484955,0.992593,1168,0,680758836.000000,448892152.000000,0.000000,379658,.,.,208567.000000,136368.000000,,1.52944239118,375487,.,.,205914.000000,135630.000000,,1.51820393718,4171,.,.,2653.000000,738.000000,,3.59485094851,774765,.,.,501432.000000,246120.000000,,2.0373476353,397522,.,.,251250.000000,135598.000000,,1.85290343515,1517,.,.,917.000000,569.000000,,1.61159929701,375726,.,.,249265.000000,109953.000000,,2.26701408784
INDEL,*,HG001_v4.2.1_complexindel10bp_slop50,ALL,*,QUAL,*,0.982146,0.997145,0.388929,0.989589,16,0,2165851.000000,1667603.000000,0.000000,11930,.,.,6016.000000,5517.000000,,1.09044770709,11717,.,.,5907.000000,5425.000000,,1.08884792627,213,.,.,109.000000,92.000000,,1.1847826087,19492,.,.,10699.000000,8464.000000,,1.26405954631,11877,.,.,6329.000000,5415.000000,,1.16879039705,34,.,.,26.000000,8.000000,,3.25,7581,.,.,4344.000000,3041.000000,,1.42847747451
INDEL,*,HG001_v4.2.1_complexindel10bp_slop50,PASS,*,QUAL,*,0.982146,0.997145,0.388929,0.989589,16,0,2165851.000000,1667603.000000,0.000000,11930,.,.,6016.000000,5517.000000,,1.09044770709,11717,.,.,5907.000000,5425.000000,,1.08884792627,213,.,.,109.000000,92.000000,,1.1847826087,19492,.,.,10699.000000,8464.000000,,1.26405954631,11877,.,.,6329.000000,5415.000000,,1.16879039705,34,.,.,26.000000,8.000000,,3.25,7581,.,.,4344.000000,3041.000000,,1.42847747451
INDEL,*,HG001_v4.2.1_inversions_slop25percent,ALL,*,QUAL,*,0.895833,0.978261,0.894131,0.935234,1,0,4271107.000000,1477838.000000,0.000000,96,.,.,42.000000,50.000000,,0.84,86,.,.,34.000000,48.000000,,0.708333333333,10,.,.,8.000000,2.000000,,4.0,869,.,.,508.000000,335.000000,,1.51641791045,90,.,.,41.000000,48.000000,,0.854166666667,2,.,.,2.000000,0.000000,,,777,.,.,465.000000,287.000000,,1.62020905923
INDEL,*,HG001_v4.2.1_inversions_slop25percent,PASS,*,QUAL,*,0.895833,0.978261,0.894131,0.935234,1,0,4271107.000000,1477838.000000,0.000000,96,.,.,42.000000,50.000000,,0.84,86,.,.,34.000000,48.000000,,0.708333333333,10,.,.,8.000000,2.000000,,4.0,869,.,.,508.000000,335.000000,,1.51641791045,90,.,.,41.000000,48.000000,,0.854166666667,2,.,.,2.000000,0.000000,,,777,.,.,465.000000,287.000000,,1.62020905923
INDEL,*,HG001_v4.2.1_notin_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.999384,0.999788,0.112329,0.999586,19,0,2254121575.000000,2093351224.000000,0.000000,146172,.,.,88351.000000,57744.000000,,1.53004641175,146082,.,.,88281.000000,57725.000000,,1.52933737549,90,.,.,70.000000,19.000000,,3.68421052632,164615,.,.,99739.000000,64729.000000,,1.54087039812,146093,.,.,88303.000000,57722.000000,,1.5297979973,31,.,.,18.000000,13.000000,,1.38461538462,18491,.,.,11418.000000,6994.000000,,1.63254217901
INDEL,*,HG001_v4.2.1_notin_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.999384,0.999788,0.112329,0.999586,19,0,2254121575.000000,2093351224.000000,0.000000,146172,.,.,88351.000000,57744.000000,,1.53004641175,146082,.,.,88281.000000,57725.000000,,1.52933737549,90,.,.,70.000000,19.000000,,3.68421052632,164615,.,.,99739.000000,64729.000000,,1.54087039812,146093,.,.,88303.000000,57722.000000,,1.5297979973,31,.,.,18.000000,13.000000,,1.38461538462,18491,.,.,11418.000000,6994.000000,,1.63254217901
INDEL,*,HG001_v4.2.1_othercomplexwithin10bp_slop50,ALL,*,QUAL,*,0.983405,0.997427,0.388034,0.990366,6,0,1498222.000000,1298555.000000,0.000000,3495,.,.,1848.000000,1503.000000,,1.22954091816,3437,.,.,1812.000000,1491.000000,,1.2152917505,58,.,.,36.000000,12.000000,,3.0,5716,.,.,3430.000000,2209.000000,,1.55273879584,3489,.,.,1980.000000,1477.000000,,1.34055517942,9,.,.,8.000000,1.000000,,8.0,2218,.,.,1442.000000,731.000000,,1.97264021888
INDEL,*,HG001_v4.2.1_othercomplexwithin10bp_slop50,PASS,*,QUAL,*,0.983405,0.997427,0.388034,0.990366,6,0,1498222.000000,1298555.000000,0.000000,3495,.,.,1848.000000,1503.000000,,1.22954091816,3437,.,.,1812.000000,1491.000000,,1.2152917505,58,.,.,36.000000,12.000000,,3.0,5716,.,.,3430.000000,2209.000000,,1.55273879584,3489,.,.,1980.000000,1477.000000,,1.34055517942,9,.,.,8.000000,1.000000,,8.0,2218,.,.,1442.000000,731.000000,,1.97264021888
INDEL,*,HG001_v4.2.1_snpswithin10bp_slop50,ALL,*,QUAL,*,0.958457,0.993998,0.478642,0.975904,15,0,9260320.000000,8712964.000000,0.000000,3370,.,.,1766.000000,1453.000000,,1.2154163799,3230,.,.,1685.000000,1399.000000,,1.20443173695,140,.,.,81.000000,54.000000,,1.5,6391,.,.,3789.000000,2448.000000,,1.54779411765,3312,.,.,1870.000000,1401.000000,,1.33476088508,20,.,.,14.000000,6.000000,,2.33333333333,3059,.,.,1905.000000,1041.000000,,1.82997118156
INDEL,*,HG001_v4.2.1_snpswithin10bp_slop50,PASS,*,QUAL,*,0.958457,0.993998,0.478642,0.975904,15,0,9260320.000000,8712964.000000,0.000000,3370,.,.,1766.000000,1453.000000,,1.2154163799,3230,.,.,1685.000000,1399.000000,,1.20443173695,140,.,.,81.000000,54.000000,,1.5,6391,.,.,3789.000000,2448.000000,,1.54779411765,3312,.,.,1870.000000,1401.000000,,1.33476088508,20,.,.,14.000000,6.000000,,2.33333333333,3059,.,.,1905.000000,1041.000000,,1.82997118156
