Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,3620,3389,231,938782,88,935088,41,0.936188,0.976178,0.996065,0.955765,,,1.42025862069,1.93271359436
INDEL,PASS,3620,3389,231,938782,88,935088,41,0.936188,0.976178,0.996065,0.955765,,,1.42025862069,1.93271359436
SNP,ALL,17582,17055,527,3821638,164,3804475,55,0.970026,0.990445,0.995509,0.980129,2.35648854962,1.99565568992,1.42255659856,1.5073927131
SNP,PASS,17582,17055,527,3821638,164,3804475,55,0.970026,0.990445,0.995509,0.980129,2.35648854962,1.99565568992,1.42255659856,1.5073927131
