Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D1_5,HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.47619,0.526316,0.991,0.5,0,0,8706160.000000,291709.000000,0.000000,21,.,.,12.000000,9.000000,,1.33333333333,10,.,.,4.000000,6.000000,,0.666666666667,11,.,.,8.000000,3.000000,,2.66666666667,2111,.,.,1739.000000,372.000000,,4.6747311828,10,.,.,4.000000,6.000000,,0.666666666667,9,.,.,9.000000,0.000000,,,2092,.,.,1726.000000,366.000000,,4.71584699454
INDEL,D1_5,HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.47619,0.526316,0.991,0.5,0,0,8706160.000000,291709.000000,0.000000,21,.,.,12.000000,9.000000,,1.33333333333,10,.,.,4.000000,6.000000,,0.666666666667,11,.,.,8.000000,3.000000,,2.66666666667,2111,.,.,1739.000000,372.000000,,4.6747311828,10,.,.,4.000000,6.000000,,0.666666666667,9,.,.,9.000000,0.000000,,,2092,.,.,1726.000000,366.000000,,4.71584699454
INDEL,D1_5,HG004_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.812144,0.960483,0.951868,0.880107,11,0,77715007.000000,10083943.000000,0.000000,1054,.,.,638.000000,358.000000,,1.78212290503,856,.,.,496.000000,309.000000,,1.60517799353,198,.,.,142.000000,49.000000,,2.89795918367,18927,.,.,12981.000000,5946.000000,,2.18314833502,875,.,.,566.000000,309.000000,,1.83171521036,36,.,.,26.000000,10.000000,,2.6,18016,.,.,12389.000000,5627.000000,,2.20170606007
INDEL,D1_5,HG004_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.812144,0.960483,0.951868,0.880107,11,0,77715007.000000,10083943.000000,0.000000,1054,.,.,638.000000,358.000000,,1.78212290503,856,.,.,496.000000,309.000000,,1.60517799353,198,.,.,142.000000,49.000000,,2.89795918367,18927,.,.,12981.000000,5946.000000,,2.18314833502,875,.,.,566.000000,309.000000,,1.83171521036,36,.,.,26.000000,10.000000,,2.6,18016,.,.,12389.000000,5627.000000,,2.20170606007
INDEL,D1_5,HG004_v4.2.1_SV_pbsv_slop25percent,ALL,*,QUAL,*,0.813149,0.991701,0.967802,0.893593,1,0,23908579.000000,2498704.000000,0.000000,289,.,.,165.000000,108.000000,,1.52777777778,235,.,.,139.000000,82.000000,,1.69512195122,54,.,.,26.000000,26.000000,,1.0,7485,.,.,4853.000000,2632.000000,,1.8438449848,239,.,.,157.000000,82.000000,,1.91463414634,2,.,.,1.000000,1.000000,,1.0,7244,.,.,4695.000000,2549.000000,,1.84189878384
INDEL,D1_5,HG004_v4.2.1_SV_pbsv_slop25percent,PASS,*,QUAL,*,0.813149,0.991701,0.967802,0.893593,1,0,23908579.000000,2498704.000000,0.000000,289,.,.,165.000000,108.000000,,1.52777777778,235,.,.,139.000000,82.000000,,1.69512195122,54,.,.,26.000000,26.000000,,1.0,7485,.,.,4853.000000,2632.000000,,1.8438449848,239,.,.,157.000000,82.000000,,1.91463414634,2,.,.,1.000000,1.000000,,1.0,7244,.,.,4695.000000,2549.000000,,1.84189878384
INDEL,D1_5,HG004_v4.2.1_comphetindel10bp_slop50,ALL,*,QUAL,*,0.970827,0.986296,0.252909,0.9785,233,0,4927426.000000,3437897.000000,0.000000,15391,.,.,3013.000000,4085.000000,,0.737576499388,14942,.,.,2924.000000,4014.000000,,0.728450423518,449,.,.,89.000000,71.000000,,1.25352112676,23637,.,.,18165.000000,5472.000000,,3.31962719298,17417,.,.,13402.000000,4015.000000,,3.33798256538,242,.,.,121.000000,121.000000,,1.0,5978,.,.,4642.000000,1336.000000,,3.4745508982
INDEL,D1_5,HG004_v4.2.1_comphetindel10bp_slop50,PASS,*,QUAL,*,0.970827,0.986296,0.252909,0.9785,233,0,4927426.000000,3437897.000000,0.000000,15391,.,.,3013.000000,4085.000000,,0.737576499388,14942,.,.,2924.000000,4014.000000,,0.728450423518,449,.,.,89.000000,71.000000,,1.25352112676,23637,.,.,18165.000000,5472.000000,,3.31962719298,17417,.,.,13402.000000,4015.000000,,3.33798256538,242,.,.,121.000000,121.000000,,1.0,5978,.,.,4642.000000,1336.000000,,3.4745508982
INDEL,D1_5,HG004_v4.2.1_comphetsnp10bp_slop50,ALL,*,QUAL,*,0.398734,0.916667,0.489362,0.555734,6,0,1203006.000000,1155769.000000,0.000000,158,.,.,104.000000,48.000000,,2.16666666667,63,.,.,34.000000,25.000000,,1.36,95,.,.,70.000000,23.000000,,3.04347826087,141,.,.,84.000000,57.000000,,1.47368421053,66,.,.,40.000000,26.000000,,1.53846153846,6,.,.,0.000000,6.000000,,0.0,69,.,.,44.000000,25.000000,,1.76
INDEL,D1_5,HG004_v4.2.1_comphetsnp10bp_slop50,PASS,*,QUAL,*,0.398734,0.916667,0.489362,0.555734,6,0,1203006.000000,1155769.000000,0.000000,158,.,.,104.000000,48.000000,,2.16666666667,63,.,.,34.000000,25.000000,,1.36,95,.,.,70.000000,23.000000,,3.04347826087,141,.,.,84.000000,57.000000,,1.47368421053,66,.,.,40.000000,26.000000,,1.53846153846,6,.,.,0.000000,6.000000,,0.0,69,.,.,44.000000,25.000000,,1.76
INDEL,D1_5,HG004_v4.2.1_complexandSVs,ALL,*,QUAL,*,0.968149,0.989026,0.504159,0.978476,278,0,98842848.000000,28357019.000000,0.000000,28100,.,.,9823.000000,9583.000000,,1.02504434937,27205,.,.,9472.000000,9343.000000,,1.01380712833,895,.,.,351.000000,240.000000,,1.4625,60828,.,.,41856.000000,18972.000000,,2.20619860848,29830,.,.,20477.000000,9353.000000,,2.18935101037,331,.,.,192.000000,139.000000,,1.38129496403,30667,.,.,21187.000000,9480.000000,,2.23491561181
INDEL,D1_5,HG004_v4.2.1_complexandSVs,PASS,*,QUAL,*,0.968149,0.989026,0.504159,0.978476,278,0,98842848.000000,28357019.000000,0.000000,28100,.,.,9823.000000,9583.000000,,1.02504434937,27205,.,.,9472.000000,9343.000000,,1.01380712833,895,.,.,351.000000,240.000000,,1.4625,60828,.,.,41856.000000,18972.000000,,2.20619860848,29830,.,.,20477.000000,9353.000000,,2.18935101037,331,.,.,192.000000,139.000000,,1.38129496403,30667,.,.,21187.000000,9480.000000,,2.23491561181
INDEL,D1_5,HG004_v4.2.1_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.984194,0.989051,0.428095,0.986617,997,0,598485674.000000,413521219.000000,0.000000,178291,.,.,94544.000000,64538.000000,,1.4649353869,175473,.,.,93289.000000,63720.000000,,1.46404582549,2818,.,.,1255.000000,818.000000,,1.53422982885,320529,.,.,211540.000000,108989.000000,,1.94092981861,181305,.,.,117574.000000,63731.000000,,1.84484787623,2007,.,.,1614.000000,393.000000,,4.10687022901,137217,.,.,92352.000000,44865.000000,,2.05844199264
INDEL,D1_5,HG004_v4.2.1_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.984194,0.989051,0.428095,0.986617,997,0,598485674.000000,413521219.000000,0.000000,178291,.,.,94544.000000,64538.000000,,1.4649353869,175473,.,.,93289.000000,63720.000000,,1.46404582549,2818,.,.,1255.000000,818.000000,,1.53422982885,320529,.,.,211540.000000,108989.000000,,1.94092981861,181305,.,.,117574.000000,63731.000000,,1.84484787623,2007,.,.,1614.000000,393.000000,,4.10687022901,137217,.,.,92352.000000,44865.000000,,2.05844199264
INDEL,D1_5,HG004_v4.2.1_complexindel10bp_slop50,ALL,*,QUAL,*,0.967259,0.997549,0.367085,0.982171,11,0,1545223.000000,1209272.000000,0.000000,4612,.,.,2466.000000,2088.000000,,1.18103448276,4461,.,.,2373.000000,2032.000000,,1.16781496063,151,.,.,93.000000,56.000000,,1.66071428571,7091,.,.,4013.000000,3078.000000,,1.30376868096,4477,.,.,2445.000000,2032.000000,,1.2032480315,11,.,.,8.000000,3.000000,,2.66666666667,2603,.,.,1560.000000,1043.000000,,1.49568552253
