Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,HG003_v4.2.1_othercomplexwithin10bp_slop50,ALL,*,QUAL,*,0.968071,0.995449,0.371862,0.981569,16,0,4395821.000000,3743841.000000,0.000000,5199,.,.,2721.000000,2200.000000,,1.23681818182,5033,.,.,2641.000000,2118.000000,,1.24693106704,166,.,.,80.000000,82.000000,,0.975609756098,8046,.,.,4641.000000,3147.000000,,1.47473784557,5031,.,.,2783.000000,2117.000000,,1.31459612659,23,.,.,16.000000,7.000000,,2.28571428571,2992,.,.,1842.000000,1023.000000,,1.80058651026
INDEL,I1_5,HG003_v4.2.1_othercomplexwithin10bp_slop50,PASS,*,QUAL,*,0.968071,0.995449,0.371862,0.981569,16,0,4395821.000000,3743841.000000,0.000000,5199,.,.,2721.000000,2200.000000,,1.23681818182,5033,.,.,2641.000000,2118.000000,,1.24693106704,166,.,.,80.000000,82.000000,,0.975609756098,8046,.,.,4641.000000,3147.000000,,1.47473784557,5031,.,.,2783.000000,2117.000000,,1.31459612659,23,.,.,16.000000,7.000000,,2.28571428571,2992,.,.,1842.000000,1023.000000,,1.80058651026
INDEL,I1_5,HG003_v4.2.1_snpswithin10bp_slop50,ALL,*,QUAL,*,0.903743,0.979395,0.439957,0.940049,17,0,9156899.000000,8731819.000000,0.000000,1683,.,.,884.000000,706.000000,,1.25212464589,1521,.,.,790.000000,644.000000,,1.22670807453,162,.,.,94.000000,62.000000,,1.51612903226,2773,.,.,1519.000000,1137.000000,,1.33597185576,1521,.,.,836.000000,644.000000,,1.29813664596,32,.,.,28.000000,4.000000,,7.0,1220,.,.,655.000000,489.000000,,1.33946830266
INDEL,I1_5,HG003_v4.2.1_snpswithin10bp_slop50,PASS,*,QUAL,*,0.903743,0.979395,0.439957,0.940049,17,0,9156899.000000,8731819.000000,0.000000,1683,.,.,884.000000,706.000000,,1.25212464589,1521,.,.,790.000000,644.000000,,1.22670807453,162,.,.,94.000000,62.000000,,1.51612903226,2773,.,.,1519.000000,1137.000000,,1.33597185576,1521,.,.,836.000000,644.000000,,1.29813664596,32,.,.,28.000000,4.000000,,7.0,1220,.,.,655.000000,489.000000,,1.33946830266
INDEL,I1_5,HG004_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,QUAL,*,0.956923,0.968847,0.910398,0.962848,0,0,23843851.000000,7441678.000000,0.000000,650,.,.,326.000000,280.000000,,1.16428571429,622,.,.,313.000000,269.000000,,1.16356877323,28,.,.,13.000000,11.000000,,1.18181818182,7165,.,.,6101.000000,882.000000,,6.91723356009,622,.,.,333.000000,269.000000,,1.23791821561,20,.,.,20.000000,0.000000,,,6523,.,.,5748.000000,613.000000,,9.37683523654
INDEL,I1_5,HG004_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,QUAL,*,0.956923,0.968847,0.910398,0.962848,0,0,23843851.000000,7441678.000000,0.000000,650,.,.,326.000000,280.000000,,1.16428571429,622,.,.,313.000000,269.000000,,1.16356877323,28,.,.,13.000000,11.000000,,1.18181818182,7165,.,.,6101.000000,882.000000,,6.91723356009,622,.,.,333.000000,269.000000,,1.23791821561,20,.,.,20.000000,0.000000,,,6523,.,.,5748.000000,613.000000,,9.37683523654
INDEL,I1_5,HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.6,0.833333,0.994993,0.697674,0,0,8706160.000000,291709.000000,0.000000,25,.,.,13.000000,12.000000,,1.08333333333,15,.,.,9.000000,6.000000,,1.5,10,.,.,4.000000,6.000000,,0.666666666667,3595,.,.,3219.000000,284.000000,,11.3345070423,15,.,.,9.000000,6.000000,,1.5,3,.,.,3.000000,0.000000,,,3577,.,.,3207.000000,278.000000,,11.535971223
INDEL,I1_5,HG004_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.6,0.833333,0.994993,0.697674,0,0,8706160.000000,291709.000000,0.000000,25,.,.,13.000000,12.000000,,1.08333333333,15,.,.,9.000000,6.000000,,1.5,10,.,.,4.000000,6.000000,,0.666666666667,3595,.,.,3219.000000,284.000000,,11.3345070423,15,.,.,9.000000,6.000000,,1.5,3,.,.,3.000000,0.000000,,,3577,.,.,3207.000000,278.000000,,11.535971223
INDEL,I1_5,HG004_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.785714,0.95,0.957955,0.860082,9,0,77715007.000000,10083943.000000,0.000000,1064,.,.,554.000000,436.000000,,1.27064220183,836,.,.,410.000000,369.000000,,1.11111111111,228,.,.,144.000000,67.000000,,2.14925373134,20930,.,.,14469.000000,5782.000000,,2.50242130751,836,.,.,438.000000,369.000000,,1.18699186992,44,.,.,36.000000,8.000000,,4.5,20050,.,.,13995.000000,5405.000000,,2.58926919519
INDEL,I1_5,HG004_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.785714,0.95,0.957955,0.860082,9,0,77715007.000000,10083943.000000,0.000000,1064,.,.,554.000000,436.000000,,1.27064220183,836,.,.,410.000000,369.000000,,1.11111111111,228,.,.,144.000000,67.000000,,2.14925373134,20930,.,.,14469.000000,5782.000000,,2.50242130751,836,.,.,438.000000,369.000000,,1.18699186992,44,.,.,36.000000,8.000000,,4.5,20050,.,.,13995.000000,5405.000000,,2.58926919519
